ordem,latitude,longitude,datahora,velocidade,linha,datahoraenvio,datahoraservidor,momento_extracao
B10143,"-22,89473","-43,21981",1780399292000,61,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10067,"-22,80573","-43,21095",1780399292000,24,328,1780399300000,1780399320000,2026-06-02 09:21:55
B10083,"-22,87164","-43,24748",1780399292000,37,901,1780399300000,1780399320000,2026-06-02 09:21:55
B10064,"-22,85768","-43,23413",1780399291000,20,635,1780399300000,1780399320000,2026-06-02 09:21:55
B10007,"-22,89674","-43,21252",1780399292000,51,328,1780399300000,1780399320000,2026-06-02 09:21:55
B32709,"-22,78904","-43,16146",1780399292000,22,910,1780399300000,1780399320000,2026-06-02 09:21:55
B10042,"-22,90834","-43,17846",1780399291000,22,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10031,"-22,85324","-43,24788",1780399292000,0,328,1780399300000,1780399320000,2026-06-02 09:21:55
B32782,"-22,84724","-43,24387",1780399292000,14,910,1780399300000,1780399320000,2026-06-02 09:21:55
B32772,"-22,81478","-43,18785",1780399292000,0,TREINO,1780399300000,1780399320000,2026-06-02 09:21:55
B10022,"-22,87296","-43,26711",1780399293000,5,913,1780399300000,1780399320000,2026-06-02 09:21:55
B10015,"-22,83909","-43,2397",1780399293000,0,SP328,1780399300000,1780399320000,2026-06-02 09:21:55
B10112,"-22,86463","-43,22929",1780399294000,3,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10044,"-22,81135","-43,19355",1780399294000,25,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10054,"-22,84337","-43,32233",1780399296000,0,910,1780399300000,1780399320000,2026-06-02 09:21:55
B10149,"-22,78922","-43,16359",1780399296000,11,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10047,"-22,81519","-43,18756",1780399295000,0,SV922,1780399300000,1780399320000,2026-06-02 09:21:55
B10051,"-22,83861","-43,24044",1780399295000,12,910,1780399300000,1780399320000,2026-06-02 09:21:55
B10089,"-22,89014","-43,22355",1780399296000,51,328,1780399300000,1780399320000,2026-06-02 09:21:55
B10033,"-22,85022","-43,24757",1780399298000,0,328,1780399300000,1780399320000,2026-06-02 09:21:55
B10008,"-22,81118","-43,18982",1780399297000,7,328,1780399300000,1780399320000,2026-06-02 09:21:55
B10041,"-22,84208","-43,23922",1780399296000,37,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10420,"-22,80942","-43,18319",1780399296000,51,2342,1780399300000,1780399320000,2026-06-02 09:21:55
B10010,"-22,9024","-43,18247",1780399296000,0,328,1780399300000,1780399320000,2026-06-02 09:21:55
B10107,"-22,86525","-43,23017",1780399296000,1,323,1780399300000,1780399320000,2026-06-02 09:21:55
B10077,"-22,92672","-43,23413",1780399298000,0,635,1780399300000,1780399320000,2026-06-02 09:21:55
B10081,"-22,82421","-43,23196",1780399273000,59,901,1780399300000,1780399320000,2026-06-02 09:21:55
B10084,"-22,81526","-43,2218",1780399299000,42,901,1780399300000,1780399320000,2026-06-02 09:21:55
B32771,"-22,84024","-43,23782",1780399299000,5,323,1780399300000,1780399320000,2026-06-02 09:21:55
D17023,"-22,91039","-43,6928",1780399287000,17,807,1780399300000,1780399317000,2026-06-02 09:21:55
D17011,"-22,90778","-43,68557",1780399289000,37,809,1780399300000,1780399317000,2026-06-02 09:21:55
D17104,"-22,90128","-43,56488",1780399286000,37,849,1780399300000,1780399317000,2026-06-02 09:21:55
D17127,"-22,91407","-43,68543",1780399290000,0,825,1780399300000,1780399317000,2026-06-02 09:21:55
D17072,"-22,91483","-43,6264",1780399291000,33,825,1780399300000,1780399317000,2026-06-02 09:21:55
D17036,"-22,91209","-43,68712",1780399292000,0,840,1780399300000,1780399317000,2026-06-02 09:21:55
D17158,"-22,92662","-43,67859",1780399292000,33,885,1780399300000,1780399317000,2026-06-02 09:21:55
D17086,"-22,92141","-43,68013",1780399294000,0,885,1780399300000,1780399317000,2026-06-02 09:21:55
A29074,"-22,92437","-43,20887",1780399291000,0,711,1780399300000,1780399303000,2026-06-02 09:21:55
A29149,"-22,88723","-43,22448",1780399289000,20,209,1780399300000,1780399303000,2026-06-02 09:21:55
A29107,"-22,86831","-43,29101",1780399290000,0,292,1780399300000,1780399303000,2026-06-02 09:21:55
A29094,"-22,97812","-43,21842",1780399290000,7,476,1780399300000,1780399303000,2026-06-02 09:21:55
A29048,"-22,89047","-43,22924",1780399292000,0,472,1780399300000,1780399303000,2026-06-02 09:21:55
A29089,"-22,96354","-43,20378",1780399294000,0,161,1780399300000,1780399303000,2026-06-02 09:21:55
A29091,"-22,89883","-43,22565",1780399292000,33,473,1780399300000,1780399303000,2026-06-02 09:21:55
A29010,"-22,89926","-43,21168",1780399292000,12,160,1780399300000,1780399303000,2026-06-02 09:21:55
A29130,"-22,95082","-43,18127",1780399292000,0,584,1780399300000,1780399303000,2026-06-02 09:21:55
A29122,"-22,89358","-43,27223",1780399292000,9,275,1780399300000,1780399303000,2026-06-02 09:21:55
A29207,"-22,87861","-43,26538",1780399292000,18,711,1780399300000,1780399303000,2026-06-02 09:21:55
B28621,"-22,81915","-43,22591",1780399289000,43,696,1780399300000,1780399301000,2026-06-02 09:21:55
B28584,"-22,89876","-43,21063",1780399219000,17,492,1780399300000,1780399301000,2026-06-02 09:21:55
B28733,"-22,83949","-43,24238",1780399281000,55,2343,1780399300000,1780399301000,2026-06-02 09:21:55
B28547,"-22,90316","-43,27105",1780399289000,23,696,1780399300000,1780399301000,2026-06-02 09:21:55
B28617,"-22,83959","-43,23881",1780399290000,19,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28584,"-22,89871","-43,20997",1780399232000,24,492,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,85933","-43,24808",1780399098000,1,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28584,"-22,89765","-43,20751",1780399262000,38,492,1780399300000,1780399301000,2026-06-02 09:21:55
B28622,"-22,82001","-43,17878",1780399289000,31,SV921,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,85977","-43,24813",1780399128000,0,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28576,"-22,86323","-43,24818",1780399290000,18,696,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,85977","-43,24814",1780399158000,0,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28554,"-22,90148","-43,18106",1780399289000,0,324,1780399300000,1780399301000,2026-06-02 09:21:55
B28636,"-22,82497","-43,17031",1780399290000,25,921,1780399300000,1780399301000,2026-06-02 09:21:55
B28517,"-22,81664","-43,18753",1780399290000,16,696,1780399300000,1780399301000,2026-06-02 09:21:55
B28618,"-22,88342","-43,23653",1780399290000,40,326,1780399300000,1780399301000,2026-06-02 09:21:55
B28632,"-22,94589","-43,1819",1780399290000,0,492,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,86004","-43,24814",1780399188000,8,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78655","-43,18741",1780399105000,0,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28524,"-22,80346","-43,20368",1780399290000,25,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,86061","-43,2481",1780399218000,4,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78655","-43,18741",1780399135000,0,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28584,"-22,89643","-43,20459",1780399292000,45,492,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78656","-43,18741",1780399165000,0,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,86114","-43,24811",1780399248000,15,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28617,"-22,83947","-43,23884",1780399292000,22,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28727,"-22,80574","-43,21137",1780399292000,36,2344,1780399300000,1780399301000,2026-06-02 09:21:55
B28542,"-22,87906","-43,24001",1780399292000,46,324,1780399300000,1780399301000,2026-06-02 09:21:55
B28731,"-22,90418","-43,18792",1780399291000,10,2344,1780399300000,1780399301000,2026-06-02 09:21:55
B28569,"-22,83541","-43,2407",1780399292000,49,492,1780399300000,1780399301000,2026-06-02 09:21:55
B28611,"-22,86174","-43,24815",1780399278000,1,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28528,"-22,89537","-43,25304",1780399293000,28,663,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78659","-43,18741",1780399169000,5,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28613,"-22,81577","-43,24134",1780399293000,56,925,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78665","-43,18738",1780399174000,7,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28608,"-22,7867","-43,18526",1780399292000,21,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78669","-43,18729",1780399178000,10,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28586,"-22,8061","-43,21333",1780399292000,44,324,1780399300000,1780399301000,2026-06-02 09:21:55
B28517,"-22,81672","-43,18753",1780399292000,18,696,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78668","-43,18723",1780399180000,12,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28533,"-22,84945","-43,24749",1780399293000,0,329,1780399300000,1780399301000,2026-06-02 09:21:55
B28567,"-22,90825","-43,17491",1780399293000,0,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78625","-43,18666",1780399210000,0,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78594","-43,18627",1780399240000,19,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28620,"-22,81655","-43,1862",1780399294000,11,325,1780399300000,1780399301000,2026-06-02 09:21:55
B28503,"-22,78563","-43,18592",1780399270000,2,321,1780399300000,1780399301000,2026-06-02 09:21:55
B28524,"-22,80331","-43,20366",1780399293000,15,329,1780399300000,1780399301000,2026-06-02 09:21:55
B27174,"-22,92183","-43,23322",1780399294000,27,639,1780399300000,1780399305000,2026-06-02 09:21:55
B27117,"-22,85035","-43,30947",1780399295000,9,LECD145,1780399300000,1780399305000,2026-06-02 09:21:55
B27042,"-22,86549","-43,3341",1780399296000,0,639,1780399300000,1780399305000,2026-06-02 09:21:55
B27242,"-22,92061","-43,23827",1780399291000,7,630,1780399300000,1780399305000,2026-06-02 09:21:55
B27246,"-22,85017","-43,31907",1780399294000,57,629,1780399300000,1780399305000,2026-06-02 09:21:55
B27102,"-22,90216","-43,19162",1780399293000,3,355,1780399300000,1780399305000,2026-06-02 09:21:55
C27049,"-22,86991","-43,3413",1780399296000,0,975,1780399300000,1780399305000,2026-06-02 09:21:55
B27160,"-22,89906","-43,23989",1780399293000,35,630,1780399300000,1780399305000,2026-06-02 09:21:55
B27019,"-22,89949","-43,21119",1780399297000,0,265,1780399300000,1780399305000,2026-06-02 09:21:55
B27107,"-22,85457","-43,31284",1780399293000,35,629,1780399300000,1780399305000,2026-06-02 09:21:55
B27218,"-22,81668","-43,30181",1780399295000,0,355,1780399300000,1780399305000,2026-06-02 09:21:55
B27184,"-22,81452","-43,30117",1780399294000,0,774,1780399300000,1780399305000,2026-06-02 09:21:55
B27131,"-22,82432","-43,31073",1780399296000,0,639,1780399300000,1780399305000,2026-06-02 09:21:55
B27013,"-22,85671","-43,25816",1780399297000,27,905,1780399300000,1780399305000,2026-06-02 09:21:55
C27123,"-22,82456","-43,28875",1780399296000,18,905,1780399300000,1780399305000,2026-06-02 09:21:55
B27126,"-22,90267","-43,26868",1780399294000,0,639,1780399300000,1780399305000,2026-06-02 09:21:55
B27043,"-22,82502","-43,33255",1780399295000,0,629,1780399300000,1780399305000,2026-06-02 09:21:55
B27148,"-22,88745","-43,25274",1780399297000,20,629,1780399300000,1780399305000,2026-06-02 09:21:55
B27020,"-22,88057","-43,25864",1780399295000,0,629,1780399300000,1780399305000,2026-06-02 09:21:55
C27118,"-22,84628","-43,32468",1780399296000,0,775,1780399300000,1780399306000,2026-06-02 09:21:55
B27140,"-22,8733","-43,28178",1780399298000,16,292,1780399300000,1780399306000,2026-06-02 09:21:55
B27002,"-22,87948","-43,32253",1780399296000,27,639,1780399300000,1780399306000,2026-06-02 09:21:55
B27153,"-22,81253","-43,32254",1780399298000,12,639,1780399300000,1780399306000,2026-06-02 09:21:55
B27224,"-22,83031","-43,32619",1780399298000,31,905,1780399300000,1780399306000,2026-06-02 09:21:55
A29124,"-22,89685","-43,24022",1780399288000,0,474,1780399300000,1780399303000,2026-06-02 09:21:55
A29040,"-22,90726","-43,20942",1780399289000,3,473,1780399300000,1780399303000,2026-06-02 09:21:55
A29132,"-22,9583","-43,19743",1780399289000,0,LECD136,1780399300000,1780399303000,2026-06-02 09:21:55
A29016,"-22,89194","-43,21628",1780399289000,11,SV474,1780399300000,1780399303000,2026-06-02 09:21:55
A29025,"-22,88114","-43,25728",1780399289000,0,711,1780399300000,1780399303000,2026-06-02 09:21:55
A29017,"-22,94092","-43,20235",1780399286000,0,473,1780399300000,1780399303000,2026-06-02 09:21:55
A29073,"-22,85427","-43,35179",1780399252000,9,711,1780399300000,1780399303000,2026-06-02 09:21:55
A29141,"-22,97621","-43,19969",1780399285000,31,461,1780399300000,1780399303000,2026-06-02 09:21:55
A29191,"-22,97396","-43,21796",1780399289000,12,LECD133,1780399300000,1780399303000,2026-06-02 09:21:55
A29081,"-22,89857","-43,21099",1780399290000,0,350,1780399300000,1780399303000,2026-06-02 09:21:55
A29073,"-22,85468","-43,35055",1780399283000,29,711,1780399300000,1780399303000,2026-06-02 09:21:55
A29162,"-22,9688","-43,18607",1780399289000,16,LECD136,1780399300000,1780399303000,2026-06-02 09:21:55
A29194,"-22,95144","-43,17971",1780399290000,14,SV474,1780399300000,1780399303000,2026-06-02 09:21:55
A29053,"-22,96395","-43,21401",1780399290000,12,LECD133,1780399300000,1780399303000,2026-06-02 09:21:55
A29179,"-22,90755","-43,23916",1780399291000,40,627,1780399300000,1780399303000,2026-06-02 09:21:55
A29185,"-22,98541","-43,20108",1780399287000,16,161,1780399300000,1780399303000,2026-06-02 09:21:55
B28524,"-22,80331","-43,20366",1780399293000,15,329,1780399300000,1780399331000,2026-06-02 09:21:55
B28607,"-22,80555","-43,18162",1780399293000,24,696,1780399300000,1780399331000,2026-06-02 09:21:55
B28503,"-22,78541","-43,18569",1780399285000,12,321,1780399300000,1780399331000,2026-06-02 09:21:55
B28503,"-22,78543","-43,18558",1780399288000,13,321,1780399300000,1780399331000,2026-06-02 09:21:55
B28596,"-22,85705","-43,24747",1780399295000,0,324,1780399300000,1780399331000,2026-06-02 09:21:55
B27224,"-22,83031","-43,32619",1780399298000,31,905,1780399300000,1780399336000,2026-06-02 09:21:55
A29093,"-22,9613","-43,21314",1780399298000,24,583,1780399301000,1780399333000,2026-06-02 09:21:55
B28733,"-22,84015","-43,24136",1780399294000,23,2343,1780399301000,1780399331000,2026-06-02 09:21:55
B28739,"-22,90364","-43,17779",1780399295000,16,2343,1780399301000,1780399331000,2026-06-02 09:21:55
B28559,"-22,78858","-43,18237",1780399295000,20,329,1780399301000,1780399331000,2026-06-02 09:21:55
B28601,"-22,82066","-43,17852",1780399295000,11,325,1780399301000,1780399331000,2026-06-02 09:21:55
B28588,"-22,83917","-43,24242",1780399296000,52,326,1780399301000,1780399331000,2026-06-02 09:21:55
B28590,"-22,89951","-43,25231",1780399296000,29,696,1780399301000,1780399331000,2026-06-02 09:21:55
B28702,"-22,90615","-43,17374",1780399297000,21,2344,1780399301000,1780399331000,2026-06-02 09:21:55
B28548,"-22,79797","-43,19096",1780399297000,33,329,1780399301000,1780399331000,2026-06-02 09:21:55
B28629,"-22,82495","-43,23257",1780399296000,49,326,1780399301000,1780399331000,2026-06-02 09:21:55
B28592,"-22,85605","-43,24801",1780399297000,6,329,1780399301000,1780399331000,2026-06-02 09:21:55
B28599,"-22,84178","-43,23679",1780399296000,9,325,1780399301000,1780399331000,2026-06-02 09:21:55
B28571,"-22,90806","-43,20933",1780399297000,31,326,1780399301000,1780399331000,2026-06-02 09:21:55
B28532,"-22,84788","-43,23669",1780399298000,51,321,1780399301000,1780399331000,2026-06-02 09:21:55
B28523,"-22,87964","-43,27037",1780399297000,0,616,1780399301000,1780399331000,2026-06-02 09:21:55
B28530,"-22,88124","-43,25356",1780399298000,59,696,1780399301000,1780399331000,2026-06-02 09:21:55
A29088,"-22,96316","-43,17737",1780399295000,20,584,1780399301000,1780399303000,2026-06-02 09:21:55
A29117,"-22,8686","-43,29131",1780399294000,0,SN209,1780399301000,1780399303000,2026-06-02 09:21:55
A29014,"-22,9816","-43,21508",1780399295000,0,161,1780399301000,1780399303000,2026-06-02 09:21:55
A29012,"-22,9042","-43,20965",1780399295000,37,209,1780399301000,1780399303000,2026-06-02 09:21:55
A29055,"-22,89466","-43,26167",1780399296000,0,SV474,1780399301000,1780399303000,2026-06-02 09:21:55
A29166,"-22,91426","-43,17789",1780399294000,0,350,1780399301000,1780399303000,2026-06-02 09:21:55
A29187,"-22,9099","-43,22145",1780399297000,0,LECD133,1780399301000,1780399303000,2026-06-02 09:21:55
A29078,"-22,92875","-43,17381",1780399298000,20,472,1780399301000,1780399303000,2026-06-02 09:21:55
A29061,"-22,95914","-43,17686",1780399057000,0,472,1780399301000,1780399303000,2026-06-02 09:21:55
A29056,"-22,85318","-43,32075",1780399298000,9,711,1780399301000,1780399303000,2026-06-02 09:21:55
A29083,"-22,90504","-43,21014",1780399297000,38,472,1780399301000,1780399303000,2026-06-02 09:21:55
A29058,"-22,90678","-43,18134",1780399294000,9,LECD127,1780399301000,1780399303000,2026-06-02 09:21:55
A29064,"-22,87216","-43,25051",1780399298000,11,292,1780399301000,1780399303000,2026-06-02 09:21:55
A29004,"-22,96271","-43,21198",1780399298000,27,160,1780399301000,1780399303000,2026-06-02 09:21:55
A29061,"-22,96481","-43,17437",1780399212000,0,472,1780399301000,1780399303000,2026-06-02 09:21:55
A29047,"-22,91531","-43,21866",1780399298000,35,711,1780399301000,1780399303000,2026-06-02 09:21:55
A29093,"-22,9613","-43,21314",1780399298000,24,583,1780399301000,1780399303000,2026-06-02 09:21:55
A29173,"-22,91593","-43,24704",1780399292000,20,627,1780399301000,1780399303000,2026-06-02 09:21:55
A29090,"-22,87739","-43,2164",1780399294000,0,209,1780399301000,1780399303000,2026-06-02 09:21:55
A29013,"-22,90367","-43,18726",1780399295000,27,472,1780399301000,1780399303000,2026-06-02 09:21:55
A29136,"-22,95407","-43,177",1780399294000,33,513,1780399301000,1780399303000,2026-06-02 09:21:55
A29030,"-22,86841","-43,27474",1780399293000,1,711,1780399301000,1780399303000,2026-06-02 09:21:55
A29020,"-22,97959","-43,2036",1780399294000,27,461,1780399301000,1780399303000,2026-06-02 09:21:55
A29023,"-22,90758","-43,21012",1780399294000,0,160,1780399301000,1780399303000,2026-06-02 09:21:55
A29027,"-22,98429","-43,20156",1780399296000,5,461,1780399301000,1780399303000,2026-06-02 09:21:55
D17167,"-22,88226","-43,63058",1780399294000,44,898,1780399301000,1780399317000,2026-06-02 09:21:55
D17074,"-22,90076","-43,56099",1780399295000,0,825,1780399301000,1780399317000,2026-06-02 09:21:55
D17074,"-22,90076","-43,56099",1780399297000,0,825,1780399301000,1780399317000,2026-06-02 09:21:55
D17173,"-22,90372","-43,56937",1780399298000,31,849,1780399301000,1780399317000,2026-06-02 09:21:55
